"Latitude","Longitude","problem"
25.447274,81.632529,"Lightening"
25.447274,81.632529,"Pothole"
25.447274,81.632529,"Pothole"
25.447274,81.632529,"Accident"
25.445136,81.630439,"Accident"
25.445424,81.624997,"Pothole"
25.446616,81.627936,"Lightening"
25.44699,81.631842,"Accident"
25.446019,81.631819,"Pothole"
25.445136,81.630439,"Pothole"
25.446827,81.627269,"Lightening"
25.446782,81.629513,"Pothole"
25.447274,81.632529,"Accident"
25.446019,81.631819,"Accident"
25.446019,81.631819,"Pothole"
25.446019,81.631819,"Lightening"
25.446019,81.631819,"Accident"
25.446019,81.631819,"Pothole"
25.446078,81.625795,"Pothole"
25.447249,81.629473,"Accident"
25.446616,81.627936,"Lightening"
25.446616,81.627936,"Accident"
25.445649,81.629449,"Pothole"
25.441156,81.630756,"Pothole"
25.440195,81.630823,"Pothole"
25.440195,81.630823,"Lightening"
25.440195,81.630823,"Pothole"
25.440195,81.630823,"Pothole"
25.43953,81.630868,"Pothole"
25.438675,81.631791,"Pothole"
25.439871,81.630845,"Lightening"
25.442025,81.631504,"Lightening"
25.438675,81.631791,"Accident"
25.441479,81.630733,"Pothole"
25.441479,81.630733,"Accident"
25.442027,81.6306,"Accident"
25.441479,81.630733,"Pothole"
25.441778,81.630907,"Pothole"
25.441479,81.630733,"Lightening"
25.442027,81.6306,"Lightening"
25.442027,81.6306,"Pothole"
25.442027,81.6306,"Pothole"
25.439871,81.630845,"Lightening"
25.440833,81.630778,"Pothole"
25.438675,81.631791,"Pothole"
25.442027,81.6306,"Lightening"
25.440195,81.630823,"Pothole"
25.442685,81.636442,"Lightening"
25.442734,81.635839,"Accident"
25.442127,81.635175,"Accident"
25.442127,81.635175,"Lightening"
25.442127,81.635175,"Accident"
25.441768,81.637516,"Pothole"
25.442466,81.638193,"Accident"
25.441201,81.632968,"Pothole"
25.440342,81.632385,"Accident"
25.440342,81.632385,"Lightening"
25.44185,81.633194,"Lightening"
25.442127,81.635175,"Accident"
25.44285,81.633517,"Accident"
25.442685,81.636442,"Lightening"
25.44185,81.633194,"Accident"
25.44285,81.633517,"Lightening"
25.441867,81.634232,"Pothole"
25.44285,81.633517,"Pothole"
25.440342,81.632385,"Pothole"
25.442627,81.63703,"Pothole"
25.44285,81.633517,"Accident"
25.440106,81.637644,"Lightening"
25.440675,81.63572,"Lightening"
25.440675,81.63572,"Accident"
25.440675,81.63572,"Accident"
25.438545,81.635828,"Accident"
25.440106,81.637644,"Accident"
25.43977,81.636056,"Accident"
25.439474,81.632841,"Lightening"
25.438563,81.634638,"Accident"
25.438563,81.634638,"Accident"
25.439474,81.632841,"Pothole"
25.438563,81.634638,"Accident"
25.438563,81.634638,"Accident"
25.440106,81.637644,"Pothole"
25.439474,81.632841,"Accident"
25.445653,81.626693,"Accident"
25.444063,81.628958,"Lightening"
25.442715,81.623539,"Lightening"
25.442715,81.623539,"Pothole"
25.444554,81.624174,"Accident"
25.444063,81.628958,"Lightening"
25.445458,81.628083,"Pothole"
25.441372,81.625241,"Lightening"
25.442874,81.626501,"Pothole"
25.442744,81.629259,"Accident"
25.444554,81.624174,"Lightening"
25.442744,81.629259,"Pothole"
25.444554,81.624174,"Accident"
25.441372,81.625241,"Pothole"
25.445458,81.628083,"Lightening"
25.442874,81.626501,"Lightening"
25.444651,81.626174,"Accident"
25.444651,81.626174,"Accident"
25.438542,81.628723,"Pothole"
25.438542,81.628723,"Accident"
25.438542,81.628723,"Accident"
25.440718,81.62661,"Accident"
25.436361,81.626966,"Lightening"
25.438542,81.628723,"Accident"
25.437074,81.628365,"Lightening"
25.438542,81.628723,"Lightening"
25.436361,81.626966,"Pothole"
25.438542,81.628723,"Lightening"
25.437404,81.626987,"Lightening"
25.437404,81.626987,"Pothole"
25.438542,81.628723,"Lightening"
25.438542,81.628723,"Pothole"
25.440718,81.62661,"Pothole"
25.438542,81.628723,"Pothole"
25.438542,81.628723,"Accident"
25.438542,81.628723,"Pothole"
25.437074,81.628365,"Lightening"
25.438542,81.628723,"Pothole"
25.438542,81.628723,"Accident"
25.440397,81.628108,"Pothole"
25.438542,81.628723,"Lightening"
25.438542,81.628723,"Lightening"
25.437074,81.628365,"Pothole"
25.438542,81.628723,"Lightening"
25.440397,81.628108,"Pothole"
25.438542,81.628723,"Accident"
25.440846,81.627947,"Lightening"
25.440718,81.62661,"Accident"
25.438542,81.628723,"Pothole"
25.438542,81.628723,"Accident"
25.441285,81.627877,"Pothole"
25.438542,81.628723,"Accident"
25.438542,81.628723,"Accident"
25.44013,81.622905,"Lightening"
25.439044,81.621952,"Pothole"
25.44013,81.622905,"Pothole"
25.440615,81.625002,"Lightening"
25.44026,81.623399,"Pothole"
25.440615,81.625002,"Lightening"
25.441341,81.623721,"Lightening"
25.440615,81.625002,"Lightening"
25.440615,81.625002,"Lightening"
25.44026,81.623399,"Accident"
25.442515,81.622083,"Accident"
25.440615,81.625002,"Lightening"
25.439574,81.624168,"Accident"
25.440615,81.625002,"Lightening"
25.441341,81.623721,"Pothole"
25.439183,81.624734,"Pothole"
25.437875,81.621873,"Lightening"
25.437875,81.621873,"Accident"
25.436909,81.625794,"Pothole"
25.437875,81.621873,"Lightening"
25.438181,81.626337,"Pothole"
25.438181,81.626337,"Lightening"
25.433826,81.621455,"Accident"
25.437875,81.621873,"Accident"
25.432295,81.622212,"Lightening"
25.43537,81.621208,"Pothole"
25.438756,81.624186,"Pothole"
25.434943,81.625072,"Accident"
25.436282,81.622828,"Accident"
25.438181,81.626337,"Lightening"
25.439428,81.627197,"Pothole"
25.438181,81.626337,"Accident"
25.436486,81.6246,"Lightening"
25.439183,81.624734,"Accident"
25.436486,81.6246,"Accident"
25.437545,81.622197,"Lightening"
25.432696,81.626192,"Lightening"
25.435591,81.630656,"Accident"
25.433707,81.627719,"Accident"
25.437609,81.632281,"Lightening"
25.431032,81.623867,"Pothole"
25.433707,81.627719,"Lightening"
25.433707,81.627719,"Pothole"
25.432696,81.626192,"Lightening"
25.437609,81.632281,"Pothole"
25.436046,81.62905,"Accident"
25.434771,81.630359,"Pothole"
25.437992,81.630722,"Pothole"
25.436933,81.630957,"Lightening"
25.436933,81.630957,"Accident"
25.436689,81.630752,"Lightening"
25.434771,81.630359,"Lightening"
25.433185,81.629868,"Lightening"
25.435909,81.631026,"Accident"
25.433185,81.629868,"Lightening"
25.431333,81.628706,"Accident"
25.431333,81.628706,"Lightening"
25.435909,81.631026,"Accident"
25.435296,81.628586,"Pothole"
25.435296,81.628586,"Pothole"
25.436046,81.62905,"Lightening"
25.436046,81.62905,"Pothole"
25.436046,81.62905,"Pothole"
25.436046,81.62905,"Accident"
25.431333,81.628706,"Pothole"
25.432996,81.624364,"Accident"
25.432698,81.627516,"Pothole"
25.432996,81.624364,"Lightening"
25.432698,81.627516,"Pothole"
25.437992,81.630722,"Lightening"
25.433185,81.629868,"Accident"
25.428632,81.616186,"Accident"
25.432738,81.635734,"Pothole"
25.432738,81.635734,"Lightening"
25.432738,81.635734,"Lightening"
25.437099,81.632564,"Lightening"
25.437099,81.632564,"Pothole"
25.437099,81.632564,"Accident"
25.432738,81.635734,"Accident"
25.431686,81.635712,"Lightening"
25.432712,81.631384,"Pothole"
25.432712,81.631384,"Lightening"
25.430386,81.632762,"Lightening"
25.431686,81.635712,"Accident"
25.430386,81.632762,"Pothole"
25.432361,81.631317,"Accident"
25.432712,81.631384,"Pothole"
25.430386,81.632762,"Lightening"
25.430924,81.63597,"Pothole"
25.432712,81.631384,"Accident"
25.432712,81.631384,"Lightening"
25.430924,81.63597,"Accident"
25.431913,81.632607,"Accident"
25.432361,81.631317,"Pothole"
25.431472,81.63376,"Lightening"
25.432178,81.634332,"Pothole"
25.431567,81.631034,"Lightening"
25.430085,81.633401,"Lightening"
25.432712,81.631384,"Pothole"
25.431686,81.635712,"Accident"
25.431913,81.632607,"Lightening"
25.432712,81.631384,"Accident"
25.431201,81.633556,"Lightening"
25.431686,81.635712,"Lightening"
25.432361,81.631317,"Lightening"
25.43198,81.632108,"Pothole"
25.430386,81.632762,"Lightening"
25.431567,81.631034,"Accident"
25.432712,81.631384,"Pothole"
25.432712,81.631384,"Pothole"
25.431201,81.633556,"Pothole"
25.431201,81.633556,"Accident"
25.431201,81.633556,"Accident"
25.431201,81.633556,"Pothole"
25.432971,81.632357,"Pothole"
25.432971,81.632357,"Lightening"
25.432712,81.631384,"Lightening"
25.428147,81.631639,"Pothole"
25.427377,81.631972,"Accident"
25.428147,81.631639,"Pothole"
25.427991,81.632259,"Accident"
25.429802,81.633934,"Pothole"
25.427429,81.632904,"Lightening"
25.428804,81.617446,"Lightening"
25.428356,81.6231,"Accident"
25.429538,81.619175,"Accident"
25.425761,81.620135,"Pothole"
25.425761,81.620135,"Pothole"
25.427492,81.621841,"Pothole"
25.426346,81.620151,"Accident"
25.425761,81.620135,"Lightening"
25.430906,81.622711,"Lightening"
25.429514,81.617354,"Pothole"
25.427492,81.621841,"Pothole"
25.431993,81.623664,"Accident"
25.427479,81.622458,"Pothole"
25.431496,81.621207,"Pothole"
25.43031,81.623432,"Pothole"
25.43031,81.623432,"Pothole"
25.428482,81.630833,"Pothole"
25.427343,81.62672,"Lightening"
25.425992,81.629716,"Pothole"
25.429757,81.631677,"Accident"
25.43031,81.623432,"Pothole"
25.427343,81.62672,"Lightening"
25.42614,81.627967,"Lightening"
25.425834,81.632353,"Lightening"
25.427343,81.62672,"Accident"
25.427343,81.62672,"Pothole"
25.42788,81.627491,"Pothole"
25.427343,81.62672,"Lightening"
25.428482,81.630833,"Lightening"
25.43031,81.623432,"Pothole"
25.425834,81.632353,"Pothole"
25.426513,81.625265,"Pothole"
25.43031,81.623432,"Lightening"
25.426513,81.625265,"Lightening"
25.425834,81.632353,"Pothole"
25.43031,81.623432,"Pothole"
25.43031,81.623432,"Pothole"
25.43031,81.623432,"Pothole"
25.43031,81.623432,"Pothole"
25.429936,81.624945,"Pothole"
25.428747,81.632483,"Pothole"
25.429757,81.631677,"Accident"
25.425834,81.632353,"Lightening"
25.426513,81.625265,"Accident"
25.424833,81.630856,"Pothole"
25.424833,81.630856,"Accident"
25.424833,81.630856,"Lightening"
25.423624,81.630282,"Accident"
25.424833,81.630856,"Pothole"
25.426387,81.62304,"Accident"
25.42307,81.626337,"Accident"
25.423811,81.622347,"Lightening"
25.423811,81.622347,"Lightening"
25.423811,81.622347,"Accident"
25.424609,81.627581,"Accident"
25.424609,81.627581,"Accident"
25.42307,81.626337,"Lightening"
25.423811,81.622347,"Accident"
25.423811,81.622347,"Lightening"
25.424609,81.627581,"Pothole"
25.424345,81.626112,"Pothole"
25.424345,81.626112,"Lightening"
25.426886,81.623616,"Pothole"
25.423811,81.622347,"Lightening"
25.423098,81.624169,"Lightening"
25.424345,81.626112,"Lightening"
25.444311,81.624119,"Accident"
25.443489,81.62474,"Pothole"
25.443552,81.62358,"Accident"
25.407016,81.718855,"Accident"
25.408459,81.717081,"Accident"
25.409449,81.718444,"Lightening"
25.408733,81.718835,"Accident"
25.408459,81.717081,"Lightening"
25.409334,81.716265,"Pothole"
25.411297,81.719188,"Accident"
25.41614,81.71647,"Pothole"
25.411946,81.709712,"Lightening"
25.413048,81.7153,"Pothole"
25.41265,81.712601,"Accident"
25.413526,81.716675,"Pothole"
25.424474,81.708231,"Pothole"
25.424474,81.708231,"Lightening"
25.424474,81.708231,"Accident"
25.424474,81.708231,"Lightening"
25.423469,81.708448,"Accident"
25.424474,81.708231,"Lightening"
25.424474,81.708231,"Pothole"
25.422953,81.703086,"Pothole"
25.424449,81.704846,"Lightening"
25.424474,81.708231,"Lightening"
25.423469,81.708448,"Accident"
25.427226,81.704832,"Pothole"
25.407569,81.697784,"Accident"
25.415025,81.702034,"Lightening"
25.415025,81.702034,"Lightening"
25.416535,81.701988,"Accident"
25.415025,81.702034,"Pothole"
25.416346,81.704279,"Pothole"
25.416535,81.701988,"Accident"
25.415853,81.703326,"Accident"
25.415669,81.706399,"Pothole"
25.416346,81.704279,"Pothole"
25.409226,81.697042,"Accident"
25.409962,81.706519,"Pothole"
25.41233,81.707041,"Lightening"
25.414342,81.707977,"Accident"
25.416535,81.701988,"Pothole"
25.416346,81.704279,"Accident"
25.416346,81.704279,"Accident"
25.416465,81.699762,"Lightening"
25.407941,81.697114,"Accident"
25.416346,81.704279,"Pothole"
25.415853,81.703326,"Pothole"
25.409226,81.697042,"Pothole"
25.409326,81.698439,"Lightening"
25.415669,81.706399,"Lightening"
25.415669,81.706399,"Lightening"
25.407941,81.697114,"Pothole"
25.415025,81.702034,"Pothole"
25.407941,81.697114,"Accident"
25.415025,81.702034,"Accident"
25.411953,81.704597,"Pothole"
25.414342,81.707977,"Accident"
25.41166,81.701564,"Accident"
25.415669,81.706399,"Lightening"
25.418975,81.708497,"Lightening"
25.421238,81.702204,"Accident"
25.421238,81.702204,"Accident"
25.421238,81.702204,"Pothole"
25.418975,81.708497,"Pothole"
25.418975,81.708497,"Pothole"
25.419647,81.709446,"Lightening"
25.418975,81.708497,"Pothole"
25.420035,81.704848,"Pothole"
25.418975,81.708497,"Pothole"
25.421238,81.702204,"Lightening"
25.418975,81.708497,"Accident"
25.421238,81.702204,"Pothole"
25.421238,81.702204,"Accident"
25.418975,81.708497,"Lightening"
25.418975,81.708497,"Lightening"
25.418991,81.705863,"Lightening"
25.421019,81.711433,"Lightening"
25.418991,81.705863,"Pothole"
25.420533,81.706508,"Accident"
25.418975,81.708497,"Lightening"
25.417102,81.704428,"Lightening"
25.422458,81.706618,"Lightening"
25.417102,81.704428,"Lightening"
25.416608,81.70811,"Accident"
25.41875,81.714445,"Pothole"
25.416608,81.70811,"Accident"
25.416608,81.70811,"Lightening"
25.416855,81.715989,"Lightening"
25.416608,81.70811,"Lightening"
25.419114,81.711443,"Pothole"
25.419411,81.71398,"Pothole"
25.416715,81.712772,"Pothole"
25.416608,81.70811,"Accident"
25.416608,81.70811,"Lightening"
25.416965,81.710209,"Pothole"
25.416608,81.70811,"Pothole"
25.418608,81.713545,"Accident"
25.419114,81.711443,"Accident"
25.416855,81.715989,"Lightening"
25.419411,81.71398,"Pothole"
25.41875,81.714445,"Lightening"
25.416608,81.70811,"Lightening"
25.416608,81.70811,"Pothole"
25.413562,81.699823,"Lightening"
25.413113,81.699923,"Accident"
25.414455,81.696735,"Accident"
25.414455,81.696735,"Lightening"
25.414455,81.696735,"Accident"
25.414455,81.696735,"Lightening"
25.414455,81.696735,"Pothole"
25.415346,81.696927,"Lightening"
25.409735,81.694173,"Pothole"
25.409295,81.694287,"Accident"
25.409634,81.695168,"Accident"
25.409295,81.694287,"Lightening"
25.409634,81.695168,"Accident"
25.409634,81.695168,"Lightening"
25.409295,81.694287,"Accident"
25.404993,81.691175,"Accident"
25.406728,81.692492,"Accident"
25.406744,81.693394,"Lightening"
25.406728,81.692492,"Accident"
25.404993,81.691175,"Accident"
25.404993,81.691175,"Pothole"
25.404993,81.691175,"Accident"
25.403748,81.700091,"Accident"
25.406918,81.69855,"Pothole"
25.404134,81.698834,"Pothole"
25.406918,81.69855,"Pothole"
25.403748,81.700091,"Accident"
25.40412,81.695871,"Lightening"
25.406256,81.69894,"Accident"
25.402,81.705543,"Accident"
25.402,81.705543,"Accident"
25.402,81.705543,"Lightening"
25.404862,81.707167,"Pothole"
25.404317,81.70405,"Pothole"
25.407086,81.706519,"Accident"
25.403581,81.702997,"Lightening"
25.403375,81.709109,"Accident"
25.404862,81.707167,"Pothole"
25.404739,81.701619,"Lightening"
25.403581,81.702997,"Lightening"
25.399938,81.695584,"Accident"
25.402194,81.696649,"Accident"
25.402194,81.696649,"Lightening"
25.400031,81.700666,"Pothole"
25.401489,81.70447,"Accident"
25.399023,81.704176,"Lightening"
25.402814,81.701389,"Pothole"
25.399758,81.703875,"Accident"
25.399023,81.704176,"Pothole"
25.408705,81.700648,"Lightening"
25.407281,81.713419,"Accident"
25.40982,81.703092,"Accident"
25.408705,81.700648,"Accident"
25.407593,81.699844,"Accident"
25.406587,81.699866,"Lightening"
25.40982,81.703092,"Accident"
25.407593,81.699844,"Accident"
25.406616,81.711042,"Pothole"
25.40982,81.703092,"Accident"
25.40982,81.703092,"Pothole"
25.40982,81.703092,"Pothole"
25.40982,81.703092,"Accident"
25.403675,81.710817,"Accident"
25.400345,81.713895,"Pothole"
25.39868,81.711102,"Accident"
25.403232,81.711593,"Accident"
25.401104,81.714375,"Accident"
25.396014,81.716526,"Lightening"
25.398896,81.716045,"Lightening"
25.396014,81.716526,"Pothole"
25.39511,81.715808,"Pothole"
25.395476,81.720297,"Accident"
25.398896,81.716045,"Lightening"
25.395476,81.720297,"Accident"
25.39511,81.715808,"Lightening"
25.393063,81.706422,"Pothole"
25.393376,81.709904,"Pothole"
25.393376,81.709904,"Lightening"
25.393251,81.708839,"Lightening"
25.393376,81.709904,"Pothole"
25.392999,81.707581,"Accident"
25.392999,81.707581,"Pothole"
25.392999,81.707581,"Accident"
25.396623,81.710077,"Lightening"
25.392999,81.707581,"Accident"
25.392999,81.707581,"Lightening"
25.392999,81.707581,"Accident"
25.393063,81.706422,"Accident"
25.393376,81.709904,"Lightening"
25.393251,81.708839,"Accident"
25.405546,81.718254,"Pothole"
25.405447,81.710991,"Pothole"
25.406316,81.716598,"Pothole"
25.405447,81.710991,"Accident"
25.403316,81.72179,"Lightening"
25.402473,81.719611,"Pothole"
25.398941,81.722151,"Pothole"
25.390655,81.704156,"Accident"
25.395449,81.703424,"Lightening"
25.395449,81.703424,"Pothole"
25.395449,81.703424,"Pothole"
25.395449,81.703424,"Accident"
25.39873,81.702242,"Accident"
25.395449,81.703424,"Pothole"
25.39873,81.702242,"Accident"
25.395042,81.719975,"Lightening"
25.390717,81.708832,"Pothole"
25.390717,81.708832,"Accident"
25.390717,81.708832,"Pothole"
25.390717,81.708832,"Accident"
25.390717,81.708832,"Accident"
25.390136,81.716573,"Lightening"
25.384682,81.71204,"Accident"
25.383508,81.71017,"Lightening"
25.432104,81.552,"Accident"
25.431477,81.55328,"Accident"
25.433921,81.558307,"Lightening"
25.430465,81.552658,"Lightening"
25.433921,81.558307,"Pothole"
25.437723,81.564477,"Accident"
25.44104,81.552066,"Accident"
25.434902,81.564621,"Pothole"
25.44104,81.552066,"Lightening"
25.44104,81.552066,"Pothole"
25.437723,81.564477,"Pothole"
25.44104,81.552066,"Accident"
25.44104,81.552066,"Accident"
25.437723,81.564477,"Lightening"
25.44104,81.552066,"Accident"
25.437723,81.564477,"Pothole"
25.44104,81.552066,"Accident"
25.44104,81.552066,"Lightening"
25.432352,81.563885,"Accident"
25.433155,81.560148,"Pothole"
25.433155,81.560148,"Pothole"
25.433155,81.560148,"Accident"
25.435853,81.560262,"Accident"
25.436561,81.562036,"Lightening"
25.44104,81.552066,"Pothole"
25.44104,81.552066,"Accident"
25.44104,81.552066,"Pothole"
25.438534,81.554311,"Lightening"
25.438534,81.554311,"Lightening"
25.436334,81.555689,"Lightening"
25.437545,81.554335,"Pothole"
25.433414,81.554737,"Accident"
25.436334,81.555689,"Accident"
25.433414,81.554737,"Lightening"
25.434108,81.557039,"Pothole"
25.440199,81.545342,"Accident"
25.434633,81.549243,"Pothole"
25.435271,81.548264,"Accident"
25.435271,81.548264,"Accident"
25.435271,81.548264,"Lightening"
25.43766,81.549048,"Lightening"
25.435447,81.546755,"Accident"
25.440199,81.545342,"Accident"
25.435271,81.548264,"Pothole"
25.440199,81.545342,"Accident"
25.438702,81.555119,"Accident"
25.437719,81.556754,"Accident"
25.440518,81.559155,"Lightening"
25.437603,81.557886,"Accident"
25.437603,81.557886,"Pothole"
25.437603,81.557886,"Accident"
25.437603,81.557886,"Accident"
25.439044,81.557128,"Pothole"
25.437586,81.560009,"Lightening"
25.438702,81.555119,"Pothole"
25.437603,81.557886,"Pothole"
25.439044,81.557128,"Pothole"
25.437603,81.557886,"Pothole"
25.437603,81.557886,"Pothole"
25.438303,81.56085,"Pothole"
25.439044,81.557128,"Pothole"
25.437603,81.557886,"Lightening"
25.439044,81.557128,"Lightening"
25.437121,81.557251,"Pothole"
25.438389,81.56139,"Lightening"
25.437911,81.559218,"Pothole"
25.439044,81.557128,"Accident"
25.43638,81.558819,"Lightening"
25.438702,81.555119,"Pothole"
25.437719,81.556754,"Pothole"
25.43638,81.558819,"Pothole"
25.43638,81.558819,"Pothole"
25.43638,81.558819,"Lightening"
25.43638,81.558819,"Lightening"
25.437719,81.556754,"Accident"
25.437719,81.556754,"Accident"
25.437603,81.557886,"Pothole"
25.437719,81.556754,"Accident"
25.437719,81.556754,"Accident"
25.438201,81.559437,"Accident"
25.438702,81.555119,"Accident"
25.438702,81.555119,"Pothole"
25.439091,81.559431,"Pothole"
25.422608,81.561789,"Lightening"
25.424452,81.566094,"Lightening"
25.424452,81.566094,"Lightening"
25.424452,81.566094,"Pothole"
25.422608,81.561789,"Pothole"
25.422608,81.561789,"Accident"
25.42834,81.568769,"Pothole"
25.429167,81.564564,"Accident"
25.428067,81.566292,"Lightening"
25.429167,81.564564,"Pothole"
25.428067,81.566292,"Lightening"
25.428738,81.564951,"Lightening"
25.42834,81.568769,"Lightening"
25.427387,81.562531,"Lightening"
25.42834,81.568769,"Lightening"
25.427387,81.562531,"Accident"
25.42834,81.568769,"Pothole"
25.428692,81.561641,"Accident"
25.42834,81.568769,"Lightening"
25.428738,81.564951,"Accident"
25.425585,81.56718,"Accident"
25.427192,81.56702,"Lightening"
25.431267,81.55905,"Lightening"
25.431267,81.55905,"Pothole"
25.429168,81.557461,"Accident"
25.429722,81.559193,"Accident"
25.429315,81.555771,"Accident"
25.429315,81.555771,"Accident"
25.430592,81.554837,"Accident"
25.430925,81.556906,"Lightening"
25.429429,81.555482,"Accident"
25.430672,81.559892,"Lightening"
25.429315,81.555771,"Pothole"
25.430308,81.560443,"Lightening"
25.429701,81.561903,"Lightening"
25.430473,81.563825,"Lightening"
25.432041,81.559106,"Accident"
25.432041,81.559106,"Lightening"
25.432041,81.559106,"Lightening"
25.431899,81.564588,"Lightening"
25.429701,81.561903,"Accident"
25.429701,81.561903,"Pothole"
25.431188,81.565433,"Pothole"
25.42989,81.560874,"Accident"
25.429924,81.564847,"Pothole"
25.432041,81.559106,"Pothole"
25.42989,81.560874,"Accident"
25.432041,81.559106,"Lightening"
25.431899,81.564588,"Lightening"
25.426808,81.559971,"Accident"
25.427166,81.559827,"Pothole"
25.426772,81.561086,"Accident"
25.436526,81.544741,"Pothole"
25.436526,81.544741,"Lightening"
25.436526,81.544741,"Pothole"
25.434062,81.546638,"Lightening"
25.424001,81.555616,"Accident"
25.427996,81.548865,"Accident"
25.428163,81.549508,"Pothole"
25.424001,81.555616,"Lightening"
25.428163,81.549508,"Accident"
25.430326,81.548115,"Pothole"
25.430907,81.550765,"Lightening"
25.42456,81.549672,"Accident"
25.428585,81.548399,"Pothole"
25.427807,81.546853,"Lightening"
25.426247,81.547298,"Lightening"
25.427807,81.546853,"Pothole"
25.428585,81.548399,"Accident"
25.421663,81.558607,"Accident"
25.419724,81.556879,"Accident"
25.421881,81.562981,"Accident"
25.421881,81.562981,"Accident"
25.421435,81.561321,"Lightening"
25.419724,81.556879,"Pothole"
25.421682,81.560789,"Accident"
25.418436,81.559694,"Pothole"
25.42087,81.559424,"Accident"
25.41942,81.557052,"Pothole"
25.421435,81.561321,"Lightening"
25.420343,81.56192,"Lightening"
25.420343,81.56192,"Pothole"
25.418257,81.55049,"Accident"
25.418984,81.551375,"Lightening"
25.418214,81.549678,"Accident"
25.418214,81.549678,"Accident"
25.419029,81.555452,"Accident"
25.41738,81.556019,"Accident"
25.419677,81.556654,"Accident"
25.419677,81.556654,"Lightening"
25.419677,81.556654,"Accident"
25.419029,81.555452,"Accident"
25.419029,81.555452,"Accident"
25.419029,81.555452,"Pothole"
25.419029,81.555452,"Accident"
25.419677,81.556654,"Lightening"
25.419677,81.556654,"Accident"
25.419029,81.555452,"Pothole"
25.419029,81.555452,"Pothole"
25.419029,81.555452,"Pothole"
25.419029,81.555452,"Accident"
25.418628,81.556876,"Lightening"
25.418628,81.556876,"Lightening"
25.418628,81.556876,"Accident"
25.422785,81.554366,"Pothole"
25.422493,81.55794,"Lightening"
25.421398,81.55601,"Accident"
25.421398,81.55601,"Accident"
25.420104,81.550008,"Pothole"
25.423412,81.556096,"Accident"
25.42078,81.556327,"Lightening"
25.421398,81.55601,"Accident"
25.421398,81.55601,"Lightening"
25.421398,81.55601,"Pothole"
25.421398,81.55601,"Accident"
25.389738,81.838813,"Pothole"
25.393871,81.848439,"Accident"
25.392262,81.837189,"Lightening"
25.39165,81.835591,"Accident"
25.391055,81.839542,"Accident"
25.39165,81.835591,"Accident"
25.384771,81.839548,"Accident"
25.393871,81.848439,"Lightening"
25.384771,81.839548,"Pothole"
25.384771,81.839548,"Accident"
25.44175,81.840699,"Accident"
25.441487,81.839048,"Accident"
25.442268,81.843023,"Accident"
25.440617,81.839319,"Lightening"
25.442338,81.844121,"Accident"
25.440928,81.840066,"Lightening"
25.441487,81.839048,"Pothole"
25.442268,81.843023,"Pothole"
25.439706,81.844379,"Lightening"
25.442441,81.847672,"Pothole"
25.439634,81.83458,"Pothole"
25.440196,81.836722,"Lightening"
25.439791,81.837949,"Lightening"
25.440196,81.836722,"Accident"
25.440118,81.83567,"Pothole"
25.42875,81.830561,"Lightening"
25.427493,81.825286,"Pothole"
25.430377,81.836146,"Pothole"
25.432974,81.833194,"Accident"
25.431534,81.832964,"Pothole"
25.432974,81.833194,"Accident"
25.432974,81.833194,"Pothole"
25.430111,81.833953,"Accident"
25.437318,81.823888,"Pothole"
25.435296,81.825415,"Lightening"
25.436188,81.83124,"Pothole"
25.436388,81.827428,"Accident"
25.436002,81.847199,"Lightening"
25.439816,81.840553,"Accident"
25.435923,81.837551,"Lightening"
25.438009,81.847615,"Accident"
25.435923,81.837551,"Lightening"
25.43803,81.840946,"Pothole"
25.434817,81.843171,"Lightening"
25.435839,81.841256,"Accident"
25.435839,81.841256,"Accident"
25.435839,81.841256,"Pothole"
25.435552,81.842796,"Lightening"
25.435552,81.842796,"Pothole"
25.435552,81.842796,"Pothole"
25.435552,81.842796,"Lightening"
25.435552,81.842796,"Accident"
25.435552,81.842796,"Accident"
25.435975,81.840125,"Pothole"
25.438219,81.839633,"Lightening"
25.436386,81.848216,"Lightening"
25.437319,81.856509,"Lightening"
25.434868,81.854068,"Accident"
25.434667,81.85502,"Lightening"
25.433887,81.852444,"Accident"
25.437319,81.856509,"Accident"
25.434868,81.854068,"Accident"
25.434667,81.85502,"Pothole"
25.434868,81.854068,"Pothole"
25.435892,81.852605,"Lightening"
25.437319,81.856509,"Pothole"
25.437319,81.856509,"Pothole"
25.433887,81.852444,"Pothole"
25.434667,81.85502,"Lightening"
25.433887,81.852444,"Accident"
25.437319,81.856509,"Lightening"
25.434667,81.85502,"Lightening"
25.435892,81.852605,"Pothole"
25.43579,81.85354,"Pothole"
25.435863,81.850814,"Pothole"
25.435892,81.852605,"Accident"
25.432172,81.839997,"Pothole"
25.430285,81.837216,"Pothole"
25.434597,81.841007,"Accident"
25.434597,81.841007,"Lightening"
25.433566,81.837232,"Lightening"
25.431308,81.839756,"Accident"
25.432359,81.838353,"Pothole"
25.434641,81.848096,"Lightening"
25.434641,81.848096,"Pothole"
25.434641,81.848096,"Accident"
25.431809,81.85224,"Pothole"
25.43427,81.844821,"Accident"
25.433385,81.852709,"Pothole"
25.432779,81.850673,"Pothole"
25.432779,81.850673,"Accident"
25.432779,81.850673,"Lightening"
25.433385,81.852709,"Pothole"
25.432617,81.852045,"Accident"
25.435143,81.857811,"Pothole"
25.435143,81.857811,"Pothole"
25.435143,81.857811,"Lightening"
25.435079,81.856262,"Pothole"
25.435079,81.856262,"Accident"
